gene	IgL.C13	IgL.C15	IgL.C16	IgL.C20	IgL.C25	IgL.C26	IgL.C27	IgL.C28	IgL.C29	IgL.C32	IgL.C35	IgL.C37	IgL.C40	IgL.C41	IgL.C42	IgL.C43	IgL.C44	IgL.C46	IgL.C47	IgL.C48	IgL.C49	IgL.C50	IgL.C51	IgL.C52	IgL.CC	average	median
IGLV1-36:IGLJ3	0.004805628034481621	0.005321512835527108	0.003350888831724455	0.0030305202718995824	0.0071518180911147354	0.004404917228253714	0.002065224375154892	0.004331819324825547	0.002975003956655094	0.0023839890120671047	0.0035765571831547546	0.003960219122086178	0.0028080891320526854	0.004262167869843885	0.0022586691992217377	0.0024661514294044896	0.001706229422557196	0.001960252490383667	0.0031836577476211003	0.002412817535573851	0.002912648149037651	0.002178394078515882	0.002775350942305545	0.0025810925843124327	0.012154874113819466	0.0036407397184637746	0.0029750039566550941
IGLV2-18:IGLJ2	0.005251511047990224	0.0016708405892192637	0.003763826647351105	0.003291210187761912	0.001764851165308816	0.0026094346623894275	0.0037213376359933863	0.008115530898346636	0.0024401042553575114	0.0015304620818208572	0.0034351114188491995	0.002728485570045686	0.0013489839948096233	0.002435524497053648	0.00261436513610705	0.0022041228400302626	0.002843715704261993	0.0029588716835979877	0.0023268214649280142	0.00296431868656216	0.001413400838638271	0.0021256909959711428	0.001875414660421853	0.002620200047711106	0.007562619456280027	0.0030246702466722865	0.0026143651361070501
IGLV7-43:IGLJ2	0.003071638537503716	0.003776557496180529	0.0023016206116895244	0.0020203468479330546	0.0022081085015448576	0.0031121697808314287	0.002910982928789752	0.0019448984723706533	0.0021035381511702684	0.004767978024134209	0.004364612155714275	0.0026501846596470235	0.003468815986653317	0.0030681282625221297	0.0029167066824595665	0.0029285548224178316	0.0029069093865789265	0.0029588716835979877	0.002436873831512447	0.003223848639968423	0.0029433076032380477	0.0029162372341422294	0.0026603955778313503	0.0029330597549004924	0.003124741929795976	0.0029487635025251206	0.0029285548224178316
IGLV3-9:IGLJ2	0.001783532054034416	0.0009441393740451321	0.0013538944774644263	0.002509140440174923	0.001202192406396645	0.0015082053553259996	0.00348137823240396	0.001031385553529892	0.0011419207106352885	0.0017364858236044343	0.002040860313551583	0.004125855663314116	0.0023813697051231104	0.0024355244970536483	0.0014049989506969862	0.0022156829248555963	0.003918008303649858	0.004271870993194595	0.00444139908001462	0.008870652704315626	0.003786442593748946	0.004321652768668605	0.005205835791188506	0.004810217998036808	0.0018878649159184025	0.002912420465237845	0.0023813697051231104
IGLV3-16:IGLJ3	0.0011890213693562773	0.0022888227249578956	0.00514479901436482	0.004920522161901472	0.0028460065131022615	0.0012767876023923805	0.002832307714498137	0.002652134280505437	0.0021636392412037048	0.002825468458746198	0.0031118068147222154	0.0021884100598600423	0.002606200370924714	0.00181873582572188	0.0026677195266398474	0.0030441556706711664	0.002780522021945059	0.002884899891508038	0.0036553107472686707	0.003027849456406402	0.0037046840492145567	0.0014756863112526941	0.0038646898723229085	0.0031155612507609664	0.002417955064723078	0.002820147840598833	0.002825468458746198
IGLV5-45:IGLJ3	0.0010899362552432542	0.004520424881791844	0.004366309689822774	0.004887935922418682	0.002723333818571991	0.0030164107106519992	0.0014849946697542316	0.002652134280505437	0.0016227294309027784	0.0023839890120671047	0.001576109945119044	0.001671423279663748	0.003606467414695115	0.0034302939182528336	0.0017340176923159008	0.0034005916194522843	0.0022749725634095943	0.0032547588519577864	0.0032229621642583983	0.002919711975820459	0.0035564966872459747	0.0031797526468659246	0.0034979275190004794	0.002776629901305799	0.0013391751127697043	0.002807579598554526	0.0029197119758204589
IGLV7-46:IGLJ1	0.003567064108068832	0.005149851131155265	0.0024370100594359673	0.0019551743689674725	0.005888289337452954	0.004021880947535999	0.002360256428748447	0.0045970327528760905	0.0032454588618055567	0.001412734229373099	0.002182306077857138	0.001987638494735268	0.0016518171365015797	0.0024671546853270725	0.0012805053727871268	0.002080815268560038	0.0022749725634095943	0.0013314922576190943	0.004009050497004349	0.0019464746505469723	0.00091978362601189	0.0028459664574159104	0.001970663390986186	0.0023464478039203936	0.0012275771867055621	0.0026062967077923145	0.0022749725634095943
IGLV9-49:IGLJ3	0.0065891600885160375	0.003089910678693159	0.0020308417161966396	0.000782069747586989	0.0013248651009269148	0.0018433621009539996	0.0007080769286245342	0.0022985163764380452	0.0016227294309027784	0.0010595506720298242	0.0025460237574999943	0.0016111918101263153	0.0018445291357600969	0.0012335773426635362	0.00314790904143502	0.0023890841972355995	0.004360364079868389	0.0016273794259788934	0.003616006330631374	0.0018450957624976507	0.00367913450404756	0.003548674224679098	0.004269770680470068	0.0018380507797376414	0.00022319585212828404	0.0023651627906251379	0.0018450957624976507
IGLV4-60:IGLJ3	0.002972553423390693	0.003604895791808686	0.008258756312533	0.0017596569320707254	0.0008832434006179433	0.005362507930047999	0.0011801282143742236	0.002828943232539133	0.002704549051504631	0.001412734229373099	0.0020610668513095193	0.0004517360215307427	0.003468815986653317	0.001138686777843264	0.0008536702485247512	0.0009248067860266835	0.00398120198596679	0.0015534076338889436	0.002947831247797315	0.0023519902027442584	0.003495177778845181	0.0016864986414316504	0.0017243304671129126	0.0008212567313721377	0.00011159792606414202	0.0023416017522148698	0.0017596569320707254
IGLV7-43:IGLJ1	0.0005945106846781386	0.0044632043136678965	0.0024370100594359673	0.0019551743689674725	0.004416217003089716	0.0028727721053828565	0.002832307714498137	0.0007072358081347832	0.0025242457814043224	0.0021191013440596484	0.0019398276247619007	0.003975276989470536	0.0028080891320526854	0.001708030166764896	0.0012805053727871268	0.0030056220545867218	0.003412458845114392	0.0013314922576190943	0.0011791324991189261	0.0012165466565918577	0.00183956725202378	0.0016864986414316504	0.0017735970518875672	0.0023464478039203936	0.0012275771867055621	0.002226097948726241	0.0019551743689674725
IGLV1-50:IGLJ3	0.000445883013508604	0.0015449553393465795	0.002233925887816303	0.0013686220582772308	0.0019136940346722103	0.0018673018684988568	0.0014948290715406831	0.001944898472370654	0.0025242457814043224	0.0012361424507014616	0.0014548707185714255	0.0012347451255173634	0.00245019541914401	0.002909977321155008	0.002240884402377472	0.0015028110272933609	0.002085391516458795	0.001997238386428642	0.0026727003313362324	0.0020275777609864297	0.0026520427883342827	0.0018094725007027086	0.0016750638823382577	0.0021900179503257008	0.005393899759766865	0.0020348554747549384	0.0019448984723706539
IGLV3-27:IGLJ2	0.0002972553423390693	0.0009727496581071059	0.0021662311639430816	0.0022810367637953843	0.0013248651009269148	0.002202458614126856	0.001298141035811646	0.001885962155026089	0.0025843468714377583	0.0021191013440596484	0.0017377622471825358	0.001716596881816822	0.002395134847927291	0.002182482990866256	0.0018851884654921586	0.0013101429468711354	0.0018958104695079954	0.0017013512180688432	0.0021617429150513645	0.0018248199848877867	0.0021461617940277426	0.002143258690152723	0.0018721302214368763	0.002150910486927027	0.0015623709648979885	0.0018327205269875241	0.0018859621550260889
IGLV6-57:IGLJ1	0.001783532054034416	0.0027465872699494747	0.0008123366864786558	0.000782069747586989	0.0007360361671816193	0.0015800246579605712	0.0015341666786864907	0.0014144716162695665	0.0012621228907021612	0.0021191013440596484	0.002182306077857138	0.0009034720430614854	0.0010736811387260267	0.0018978112964054402	0.0010670878106559388	0.0026588195098267153	0.0018958104695079954	0.0024410691389683396	0.003065744497709208	0.0014598559879102295	0.002115502339827347	0.002529747962147476	0.001970663390986186	0.002463770194116413	0.0005579896303207102	0.0017221512240374495	0.001783532054034416
IGLV3-9:IGLJ1	0.0005945106846781386	0.0006866468174873687	0.0008123366864786558	0.0011731046213804834	0.0013248651009269148	0	0.0016521795001239131	0.001060853712202175	0.00144242616080247	0.001765917786716374	0.0004849569061904752	0.0036138881722459415	0.0019821805638018954	0.0031313886390689767	0.0011737965917215328	0.000809205937773348	0.0005687431408523986	0.0008876615050793964	0.0023582649982378523	0.0025547479788429013	0.0027593508780356696	0.004216246603579127	0.001970663390986186	0.001407868682352236	0.0010043813345772784	0.0015774474557656683	0.0013248651009269148
IGLV8-61:IGLJ2	0.0005945106846781386	0.0024032638612057904	0.0009477261342250982	0.003323796427244703	0.0018646249568601023	0.0013406269825119996	0.0014948290715406831	0.0007072358081347832	0.0011419207106352887	0.0019425095653880112	0.0012528053409920606	0.002589953190109592	0.0007708479970340705	0.00110705658956984	0.0016539861065167055	0.002080815268560038	0.0013902610109725296	0.0023670973468783905	0.000943305999295141	0.0019059230953272436	0.0009811025344126825	0.0010540616508947814	0.002134885340235035	0.0018380507797376416	0.000855584099825089	0.0015474712221114175	0.0013902610109725296
IGLV4-69:IGLJ1	0.0005945106846781386	0.002059940452462106	0.0008123366864786558	0.0003910348737934945	0.0007360361671816193	0.0015800246579605712	0.00047205128574968945	0.0022985163764380452	0.0034257621319058657	0.001412734229373099	0.002182306077857138	0.000993819247367634	0.0014866354228514217	0.001992701861225712	0.0016006317159839084	0.001618411875546696	0.0015166483756063962	0.0008876615050793964	0.0014149589989427113	0.0009732373252734862	0.0015636321642202129	0.0010540616508947817	0.001083864865042402	0.0018771582431363148	0.00440811807953361	0.0015374717981833244	0.0014866354228514217
IGLV1-36:IGLJ1	0.001783532054034416	0.0013732936349747373	0.0012185050297179837	0.0003910348737934945	0.002723333818571991	0.0007181930263457141	0.0005900641071871118	0.0012376626642358708	0.0034257621319058657	0.0015893260080447364	0.001212392265476188	0.0010841664516737825	0.001693112564914119	0.00037956225928108804	0.0016006317159839084	0.0012716093307866899	0.0007583241878031981	0.0004438307525396982	0.0014149589989427113	0.0007907553267847076	0.00091978362601189	0.0011594678159842597	0.000689732186845165	0.0008212567313721377	0.004296520153469468	0.0013434724686672372	0.001212392265476188
IGLV5-37:IGLJ3	0.0011890213693562773	0.00034332340874368433	0.0015569786490840904	0.0012382771003460657	0.002060901268108534	0.0016757837281399996	0.00200621796443618	0.0017680895203369582	0.001021718530568416	0.001765917786716374	0.001616523020634917	0.002559837455340875	0.001459105137243062	0.0012019471543901119	0.0010315182169674077	0.0013872101790400255	0.003412458845114392	0.0002219153762698491	0.0012184369157562235	0.0009732373252734862	0.000643848538208323	0.0008432493207158252	0.0008867985259437836	0.0011341164385615236	5.579896303207101e-05	0.0013308892295331384	0.0012184369157562235
IGLV8-61:IGLJ1	0.0011890213693562773	0.0027465872699494747	0.0012185050297179837	0.000782069747586989	0.0017664868012358865	0.0005745544210765713	0.0007080769286245342	0.001060853712202175	0.0010818196206018524	0.001412734229373099	0.002182306077857138	0.0016262496775106736	0.0008259085682507898	0.001802920731585168	0.0014939229349183144	0.0021964161168133733	0.0011374862817047971	0.0004438307525396982	0.000943305999295141	0.0009732373252734862	0.0011037403512142677	0.0010540616508947817	0.000985331695493093	0.0011732239019601968	0.0007811854824489942	0.0012505534670993902	0.0011037403512142677
IGLV1-36:IGLJ2	0.0012385639264127887	0.0024032638612057904	0.0009138787722884876	0.0006843110291386154	0.0012635287536617798	0.0006703134912559999	0.0006490705179058231	0.0007956402841516311	0.0006310614453510805	0.0006180712253507308	0.0010305334256547596	0.0010239349821363501	0.0008259085682507895	0.0009409981011343642	0.000764746264303423	0.0006165378573511223	0.00037916209390159906	0.0010725909853042705	0.0010612192492070339	0.0007096522163452503	0.0008891241718114936	0.0013351447578000566	0.0008046875513193591	0.0008212567313721377	0.0023900555832070416	0.00098133023383287113	0.0008259085682507895
IGLV2-14:IGLJ7	0.0011890213693562773	0.002059940452462106	0.0004061683432393279	0	0.00029441446687264775	0.0012065642842607998	0.0014161538572490685	0.0012376626642358708	0.0010217185305684163	0.0007063671146865495	0.0007274353592857127	0.0012648608602860794	0.00016518171365015796	0.0007591245185621761	0.0004268351242623756	0.0009248067860266835	0.0018958104695079954	0.0004438307525396982	0.0011791324991189261	0.0009732373252734862	0.00091978362601189	0.0004216246603579126	0.0007882653563944743	0.000703934341176118	0.00022319585212828404	0.00085420281310052135	0.00078826535639447428
IGLV3-27:IGLJ1	0.0005945106846781386	0.0006866468174873687	0.0004061683432393279	0	0.0005888289337452955	0.0014363860526914283	0.00047205128574968945	0.0007072358081347832	0.0025242457814043224	0.00035318355734327475	0.0009699138123809504	0.0010841664516737825	0.0008259085682507898	0.0009489056482027201	0.0012805053727871268	0.0013872101790400255	0.0007583241878031981	0	0	0.0009732373252734862	0.001287697076416646	0.0008432493207158252	0.0011823980345917113	0.001407868682352236	0.0005579896303207102	0.00085106526217131355	0.00082590856825078983
IGLV1-51:IGLJ7	0	0.00017166170437184217	0	0	0.00029441446687264775	0	0.00023602564287484473	0.0007072358081347832	0.0003606065402006175	0.0005297753360149121	0.00036371767964285637	0.0012648608602860794	0.0004129542841253949	0.000854015083382448	0.0003201263431967817	0.0009248067860266835	0.0011374862817047971	0.0008876615050793964	0.0014149589989427113	0.006447697279936846	0.0011957187138154567	0.0010540616508947817	0.0011823980345917113	0.0008212567313721377	0	0.00082325758925870908	0.00052977533601491209
IGLV1-50:IGLJ1	0.0005945106846781386	0.00034332340874368433	0.0008123366864786558	0.0011731046213804834	0.0014720723343632385	0.00028727721053828565	0.00023602564287484473	0.0014144716162695665	0	0.0010595506720298242	0.0004849569061904752	0.0010841664516737825	0.0009910902819009477	0.00037956225928108804	0.0008536702485247512	0.0006936050895200127	0.0015166483756063962	0	0.000943305999295141	0.0007299279939551147	0.0011037403512142677	0.001264873981073738	0.0007882653563944743	0.000703934341176118	0.0013391751127697043	0.00081078382503730934	0.0008123366864786558
IGLV10-54:IGLJ2	0.0002972553423390693	0	0.0008123366864786558	0.0013686220582772308	0.0014475377954571848	0.0009575907017942855	0.00047205128574968945	0.00044202238008423956	0.0009015163505015436	0.00035318355734327475	0.001010326887896823	0.0002710416129184456	0.0017757034217391985	0.00033211697687095205	0.0009603790295903452	0.001136741674491132	0.00037916209390159906	0.0012205345694841698	0.00043234858301027286	0.0003041366641479644	0.0005671999027073322	0.0004216246603579126	0.00029559950864792783	0.0004888432924834153	0.0025388528179592306	0.00076746911416927582	0.00048884329248341529
IGLV3-16:IGLJ1	0.0003963404564520924	0.0004577645449915791	0.0012185050297179837	0.0003910348737934945	0.001275796023114807	0.0005745544210765713	0.00047205128574968945	0.001060853712202175	0.0003606065402006175	0.00047091140979103294	0.0004849569061904752	0.0009034720430614854	0.0004955451409504739	0.00037956225928108804	0.0008536702485247512	0.0013101429468711354	0.0015166483756063962	0.0013314922576190943	0.0004716529996475705	0.0005677217730762004	0.0008584647176110971	0.0004216246603579126	0.0008539541360940137	0.0005475044875814251	0.0010043813345772784	0.00074716850336561762	0.00056772177307620037
IGLV10-54:IGLJ1	0	0	0	0.0011731046213804834	0.000981381556242159	0.0004309158158074285	0	0.001532344250958697	0.0003606065402006175	0.0007063671146865495	0.0008486745858333315	0.001535902473204525	0.0013214537092012637	0.00018978112964054402	0.0004268351242623756	0.00046240339301334177	0.0007583241878031981	0	0.001532872248854604	0.00024330933131837154	0.000459891813005945	0	0.00019706633909861857	0.00023464478039203935	0.0028457471146356218	0.00064966504518158862	0.00043091581580742848
IGLV5-45:IGLJ2	0.0004954255705651155	0.000743867385611316	0.0006092525148589918	0.0009775871844837363	0.00036801808359080963	0.0007181930263457141	0.0007769177411296972	0.0005304268561010874	0.0003606065402006175	0.0009712547826940056	0.00036371767964285637	0.000496909623683817	0.0006331965689922722	0.0007354018773571081	0.0007736386627255557	0.0008573729578789047	0.0007583241878031981	0.0008136897129894466	0.0005109574162848679	0.0009732373252734862	0.0002452756336031706	0.0010189262625316222	0.0007882653563944743	0.0006648268777774449	5.579896303207101e-05	0.00064964355166205533	0.00071819302634571413
IGLV3-16:IGLJ2	0.0005945106846781386	0.0005722056812394739	0.0010831155819715408	0.0010101734239665275	0.0007851052449937273	0.0004149559707775237	0.0007474145357703416	0.0001768089520336958	0.0003606065402006175	0.0007063671146865495	0.0001212392265476188	0.0005621603823493687	0.0004313078078643013	0.0008698301775191601	0.0007469614674591572	0.000809205937773348	0.00037916209390159906	0.0004438307525396982	0.0010612192492070334	0.0005136530327832289	0.0009759926253792832	0.0005621662138105501	0.0011057611249422486	0.0006517910566445537	0.00048359101294461544	0.00064676543567935608	0.00059451068467813865
IGLV9-49:IGLJ1	0.0002972553423390693	0.00017166170437184217	0.0006092525148589918	0.0003910348737934945	0.00029441446687264775	0.0011491088421531426	0.00011801282143742236	0.0007072358081347832	0.0003606065402006175	0	0.0001212392265476188	0.0005420832258368912	0.0003303634273003159	0.000569343388921632	0.0008536702485247512	0.001618411875546696	0.001706229422557196	0.0005917743367195975	0.00043234858301027286	0.0009326857700537578	0.0005518701756071339	0.0008432493207158252	0.0018392858315871064	0.00023464478039203935	0.0004463917042565681	0.00062848696926957642	0.00054208322583689124
IGLV3-21:IGLJ7	0.0005945106846781386	0.001029970226231053	0.0004061683432393279	0	0.00029441446687264775	0.0005745544210765713	0.0005900641071871118	0.0003536179040673916	0.0003606065402006175	0.0010595506720298242	0.0007274353592857127	0.000993819247367634	0.0003303634273003159	0.00037956225928108804	0.0008536702485247512	0.00046240339301334177	0.00037916209390159906	0.0008876615050793964	0.0011791324991189261	0.0017031653192286008	0.00036791345040475596	0.0004216246603579126	0.0005911990172958557	0.0004692895607840787	0	0.000600394376261066	0.00046928956078407869
IGLV9-49:IGLJ2	0.0015358192687518586	0.000858308521859211	0.0006092525148589918	0	0.00014720723343632388	0.0002633374429934285	0.0003540384643122671	0.0005304268561010874	0.0003606065402006175	0.00035318355734327475	0.0004849569061904752	0.0005571410932212493	0.00013765142804179827	0.00037956225928108804	0.0005868982958607663	0.0006550714734355676	0.0011374862817047971	0.0005178025446296478	0.0006681750828340582	0.0009529615476636218	0.0005825296298075302	0.0008081139323526659	0.0012152424244414812	0.00031285970718938574	5.579896303207101e-05	0.00056257727878173064	0.00053042685610108745
IGLV5-52:IGLJ3	0.0011890213693562773	0.000858308521859211	0.0006092525148589918	0	0.0007360361671816193	0.0018194223334091423	0.0003540384643122671	0.0007072358081347832	0	0.00035318355734327475	0.0004849569061904752	0.0007227776344491884	0.0003303634273003159	9.489056482027201e-05	0.0002134175621311878	0.0005780042412666772	0.00018958104695079953	0.0004438307525396982	0.00023582649982378524	0.0004866186626367431	0.00018395672520237798	0.000632436990536869	0.00029559950864792783	0.0005866119509800984	0.0002789948151603551	0.00049537464100369352	0.00044383075253969818
IGLV1-44:IGLJ7	0	0.00034332340874368433	0.0008123366864786558	0	0.00014720723343632388	0.000861831631614857	0.0007080769286245342	0.001060853712202175	0.0005409098103009262	0.00035318355734327475	0.000606196132738094	0.0005420832258368912	0.0003303634273003159	0.000284671694460816	0.0004268351242623756	0.00023120169650667089	0.0022749725634095943	0.0004438307525396982	0.0007074794994713557	0.0009732373252734862	0	0	0.00039413267819723714	0.00023464478039203935	0	0.00049109487476532026	0.00039413267819723714
IGLV1-47:IGLJ7	0	0.001029970226231053	0.0004061683432393279	0.000782069747586989	0.0004416217003089716	0	0.0007080769286245342	0.0007072358081347832	0.0005409098103009262	0.00035318355734327475	0.0008486745858333315	0.0002710416129184456	0	0.000569343388921632	0.0002134175621311878	0.00046240339301334177	0.0015166483756063962	0.0004438307525396982	0.0007074794994713557	0.0004866186626367431	0.000459891813005945	0.0002108123301789563	0.0005911990172958557	0.0004692895607840787	0	0.00048879546704427314	0.00046240339301334177
IGLV2-5:IGLJ3	0	5.7220568123947386e-05	0.0011169629439081515	0	0.0004906907781210796	9.575907017942854e-05	0.0010621153929368013	0	0.00018030327010030875	0.0005297753360149121	0.000303098066369047	0.00024092587814972938	0.0007020222830131713	0.0006642339537419041	0.000711391873770626	0.0006358046653933449	9.479052347539977e-05	0	0.0010612192492070334	0.00018248199848877868	0.0005886615206476095	0.0011594678159842597	0.000541932432521201	0.0006061656826794349	0.001069480124781361	0.00048378013710430123	0.00052977533601491209
IGLV1-50:IGLJ2	0.000445883013508604	0.00017166170437184217	0.00020308417161966395	0.00019551743689674725	0.00014720723343632388	0.0004309158158074285	0.0007867521429161492	0.0005304268561010874	0.000721213080401235	0.00017659177867163737	0.0004849569061904752	0.00024092587814972938	0.00046801485534211413	0.0006326037654684801	0.0005335439053279694	0.0006936050895200127	0.0005687431408523986	0.0002219153762698491	0.0007860883327459507	0.0008110311043945718	0.0008124755363105028	0.00033378618945001414	0.00019706633909861857	0.0005475044875814251	0.0009299827172011835	0.00048285987430536051	0.00048495690619047518
IGLV2-5:IGLJ1	0.0002972553423390693	0	0.0004061683432393279	0.0003910348737934945	0	0.0005745544210765713	0.00023602564287484473	0.0008840447601684791	0.0003606065402006175	0.0007063671146865495	0.0001212392265476188	0.0009034720430614854	0.0006607268546006318	0.00047445282410136006	0.0006402526863935634	0.00046240339301334177	0.00037916209390159906	0.0002219153762698491	0.0007074794994713557	0	0	0.000632436990536869	0.000689732186845165	0.0005866119509800984	0.0009485823715452073	0.00045138098142588401	0.00046240339301334177
IGLV1-40:IGLJ7	0	0.001029970226231053	0.0004061683432393279	0	0.00029441446687264775	0.00014363860526914283	0.0011801282143742236	0.0003536179040673916	0.0003606065402006175	0.00035318355734327475	0.00036371767964285637	0.0007227776344491884	0	0.00037956225928108804	0.0010670878106559388	0.00034680254476000637	0.0015166483756063962	0.0004438307525396982	0.0005895662495594631	0.00024330933131837154	0.00027593508780356693	0	0.0005911990172958557	0.0004692895607840787	0	0.00044525816645176749	0.0003606065402006175
IGLV5-45:IGLJ1	0	0.000858308521859211	0.00010154208580983198	0.0003910348737934945	0.0006624325504634574	0.0005745544210765713	0.00047205128574968945	0.0003536179040673916	0.0010818196206018524	0.00035318355734327475	0.0007274353592857127	0.0002710416129184456	0.00016518171365015796	9.489056482027201e-05	0.0004268351242623756	0.00023120169650667089	0.0011374862817047971	0	0.0007074794994713557	0.00024330933131837154	0.0005518701756071339	0.0002108123301789563	0.0007882653563944743	0.00023464478039203935	0.00011159792606414202	0.00043002386293358713	0.00035361790406739161
IGLV4-60:IGLJ2	0.0005945106846781386	0.0005149851131155265	0.0005415577909857704	0.0005865523106902417	0.00029441446687264775	0.0013406269825119999	0.00023602564287484473	0.0003536179040673916	0.00018030327010030875	0.00035318355734327475	0.0001212392265476188	0.0002710416129184456	0.0006607268546006318	0.00018978112964054402	0.0002134175621311878	0	0.00018958104695079953	0.0006657461288095472	0.0008253927493832483	0.0011354435461524007	0.0005518701756071339	0.0002108123301789563	0.0003448660934225825	0.000351967170588059	0	0.00042910653400685198	0.00035196717058805899
IGLV3-25:IGLJ7	0	0.00034332340874368433	0	0	0.0007360361671816193	0.0005745544210765713	0	0.0003536179040673916	0.0008414152604681073	0.0010595506720298242	0.0004849569061904752	0.0003613888172245942	5.506057121671931e-05	0.00037956225928108804	0.0006402526863935634	0.0009248067860266835	0.0007583241878031981	0.0004438307525396982	0.0007074794994713557	0.0004866186626367431	9.197836260118899e-05	0.0002108123301789563	0	0.0005866119509800984	0.00011159792606414202	0.00040607118128702812	0.00037956225928108804
IGLV5-39:IGLJ3	0	0.00034332340874368433	0.0006092525148589918	0.0009775871844837363	0.0008832434006179433	0	0.0003540384643122671	0.0003536179040673916	0.0003606065402006175	0.0004414794466790935	0.0002424784530952376	0.0004517360215307427	0.00016518171365015796	0.000284671694460816	0.0004801895147951726	0.00046240339301334177	0.00012638736463386634	0.0004438307525396982	0.00031443533309838027	0.0009326857700537576	0.0005212107214067375	0.00043919235453949225	0.00045982145789677666	0.00043018209738540544	0	0.00040310222024253229	0.00043018209738540544
IGLV2-23:IGLJ7	0.0005945106846781386	0.00034332340874368433	0.00020308417161966395	0	0	0	7.86752142916149e-05	0.0007072358081347832	0.00018030327010030875	0.00035318355734327475	0.001212392265476188	0.0002710416129184456	0.0002477725704752369	0.00037956225928108804	0.0010670878106559388	0.0005394706251822321	0.00037916209390159906	0.0002219153762698491	0.000943305999295141	0.00032441244175782867	0.00027593508780356693	0.0005270308254473908	0.00019706633909861857	0.0005475044875814251	0	0.00038375903640224072	0.00032441244175782867
IGLV5-37:IGLJ2	0	0	0.0003384736193661065	0.00045620735275907686	0.00029441446687264775	0.000526674885986857	0.0005900641071871118	0.0003536179040673916	0.0003005054501671812	0.00035318355734327475	0.0006466092082539668	0.0011142821864424987	0.00046801485534211413	0.000442822635827936	0.00039126553057384426	0.00046240339301334177	0.0007583241878031981	0.0002219153762698491	0.00027513091646108275	0.00024330933131837154	0.00027593508780356693	0.0002108123301789563	0.00029559950864792783	0.0001955373169933661	5.579896303207101e-05	0.0003708360868684696	0.00033847361936610652
IGLV7-46:IGLJ7	0.0005945106846781386	0	0.0004061683432393279	0	0.00029441446687264775	0.00028727721053828565	0.0011801282143742236	0	0.000721213080401235	0	0.0002424784530952376	0.0003613888172245942	0	0.000569343388921632	0.0006402526863935634	0.00046240339301334177	0.0007583241878031981	0	0.000943305999295141	0	0.00036791345040475596	0.000632436990536869	0.00039413267819723714	0.00023464478039203935	0.00011159792606414202	0.00036807739005782444	0.00036138881722459418
IGLV4-60:IGLJ1	0	0.00034332340874368433	0	0	0.00029441446687264775	0.0014363860526914283	0	0	0.000721213080401235	0.00035318355734327475	0	0.0003613888172245942	0.0005506057121671931	0.000569343388921632	0.0004268351242623756	0.0006936050895200127	0.00037916209390159906	0	0.0004716529996475705	0.0004866186626367431	0.0007358269008095119	0.000632436990536869	0.00019706633909861857	0.0004692895607840787	0	0.00036489408982252273	0.00036138881722459418
IGLV3-1:IGLJ7	0.0005945106846781386	0.00034332340874368433	0.0004061683432393279	0	0.0005888289337452955	0	0.00023602564287484473	0.0003536179040673916	0	0.0007063671146865495	0.0007274353592857127	0.0003613888172245942	0.0004955451409504739	0.00018978112964054402	0.0004268351242623756	0.00023120169650667089	0.00037916209390159906	0	0.0004716529996475705	0.0007299279939551147	0.00018395672520237798	0.000632436990536869	0.00019706633909861857	0.0005866119509800984	0	0.00035367377572911407	0.00036138881722459418
IGLV6-57:IGLJ7	0	0.001029970226231053	0.00020308417161966395	0	0.0004416217003089716	0.0004309158158074285	0.0015341666786864907	0.0001768089520336958	0.000721213080401235	0.0010595506720298242	0.0002424784530952376	0.0001806944086122971	0.0002477725704752369	0.000284671694460816	0	0.00023120169650667089	0	0.0004438307525396982	0.0007074794994713557	0	0.00036791345040475596	0.00010540616508947815	9.853316954930928e-05	0.00023464478039203935	0	0.0003496783175086103	0.00023464478039203935
IGLV4-69:IGLJ7	0.0005945106846781386	0.00034332340874368433	0	0	0	0	0.00023602564287484473	0	0.0010818196206018524	0.00035318355734327475	0.0009699138123809504	0	0	0.00037956225928108804	0.0006402526863935634	0.00046240339301334177	0	0.0004438307525396982	0.00035373974973567783	0	0	0.0004216246603579126	0	0.000703934341176118	0	0.00027936498276480578	0.00023602564287484473
IGLV3-22:IGLJ3	0.0005945106846781386	0.00017166170437184217	0.0008123366864786558	0	0.0004416217003089716	0	0.00047205128574968945	0.0003536179040673916	0.000721213080401235	0.00017659177867163737	0.0004849569061904752	0.0005420832258368912	0.00016518171365015796	0	0.0002134175621311878	0.00046240339301334177	0	0	0.00023582649982378524	0.00012165466565918577	0.00018395672520237798	0.0003162184952684345	0.00019706633909861857	0	0	0.00026665481402408068	0.00019706633909861857
IGLV4-3:IGLJ1	0	0.00034332340874368433	0	0.0003910348737934945	0.00029441446687264775	0	0.00047205128574968945	0	0.0003606065402006175	0.00035318355734327475	0.0002424784530952376	0.0001806944086122971	0.0003303634273003159	0.00018978112964054402	0.0002134175621311878	0.00046240339301334177	0.0007583241878031981	0	0.00023582649982378524	0	0.00018395672520237798	0.0004216246603579126	0	0	0	0.00021733938318734426	0.0002134175621311878
