gene	IgG.C13	IgG.C15	IgG.C16	IgG.C20	IgG.C25	IgG.C26	IgG.C27	IgG.C28	IgG.C29	IgG.C32	IgG.C35	IgG.C37	IgG.C40	IgG.C41	IgG.C42	IgG.C43	IgG.C44	IgG.C47	IgG.C48	IgG.C49	IgG.C51	IgG.C52	IgG.CC	average	median
IGHV3-33:IGHD3-16:IGHJ1	0	0	0	0	4.596885099580045e-05	0	0	0	0	0	0	0	0	0	0.0001695732569659123	0	0	0	0	0	0	0	0	9.3713959983353368e-06	0.0
IGHV3-15:IGHD5-24:IGHJ1	0	0	0.00021523672751687842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.3581185876903666e-06	0.0
IGHV3-15:IGHD1/OR15-1a:IGHJ1	0	0	0.00021523672751687842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.3581185876903666e-06	0.0
IGHV3-15:IGHD1/OR15-1b:IGHJ1	0	0	0.00021523672751687842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.3581185876903666e-06	0.0
IGHV4-61:IGHD5-12:IGHJ6	0	0	0.00021523672751687842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.3581185876903666e-06	0.0
IGHV4-61:IGHD5/OR15-5b:IGHJ6	0	0	0.00021523672751687842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.3581185876903666e-06	0.0
IGHV4-61:IGHD5/OR15-5a:IGHJ6	0	0	0.00021523672751687842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.3581185876903666e-06	0.0
IGHV3-74:IGHD5/OR15-5b:IGHJ3	0	0.00011074074484224978	0	8.604204444501829e-05	1.838754039832018e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.3552317254603595e-06	0.0
IGHV3-74:IGHD5/OR15-5a:IGHJ3	0	0.00011074074484224978	0	8.604204444501829e-05	1.838754039832018e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.3552317254603595e-06	0.0
IGHV4-4:IGHD2-21:IGHJ1	0	0	0	0	0	5.348389644448029e-05	3.652596476106845e-05	7.245794872754837e-05	0	0	0	0	5.263027857937478e-05	0	0	0	0	0	0	0	0	0	0	9.3520908048900824e-06	0.0
IGHV1-2:IGHD1-7:IGHJ3	0	0.0001845679080704163	0	0	0	0	0	3.0190811969811815e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.337335653922961e-06	0.0
IGHV4-30-2:IGHD5-18:IGHJ4	0	0	0	0	0.00021452130464706876	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.3270132455247288e-06	0.0
