gene	IgG.C13	IgG.C15	IgG.C16	IgG.C20	IgG.C25	IgG.C26	IgG.C27	IgG.C28	IgG.C29	IgG.C32	IgG.C35	IgG.C37	IgG.C40	IgG.C41	IgG.C42	IgG.C43	IgG.C44	IgG.C47	IgG.C48	IgG.C49	IgG.C51	IgG.C52	IgG.CC	average	median
IGHV4-55	0.000538956911085929	0.0003360134405376213	0	0.00033500089333571547	0.000348782505718411	0.00033211951557996373	0.00034986276700767	0.0010086885980829575	0	0.0001373013421206192	0	0.00014057052892004347	0.000447562505737981	0.0006298028570591625	0.00014813498059431754	0.0001112491424545269	0	0.0001795950132451322	0.00020943870427254956	0.0003666485605649104	0	0.000363537217122603	0.00025422651582560063	0.00027119530431590056	0.00025422651582560063
IGHV2/OR16-5	0.0008291644785937369	0	0	0.00044666785778095394	0	0	0	0	0.0004089003986778887	0.000686506710603096	0	0	0	0	0	0	0	0	0	0	0	0.0018176860856130147	0.001271132579128003	0.00023739383088681274	0.0
IGHV5-78	0.0008291644785937369	0.0004800192007680305	0.0009372071227741331	0.00044666785778095394	0.00032444884252875447	0.00023722822541425982	0.00032545373675132094	0	0	0	0.0007041344427362668	0.00028114105784008694	0.00022951923371178514	0	0	0	0	0	0	0	0	0	0	0.00020847757386518821	0.0
IGHV1-45	0	0	0	0	0	0.00047445645082851964	0.00016272686837566047	0.0006404372051320365	0.0004089003986778887	0	0.0003520672213681334	0	0	0.0005858631228457326	0	0	0	0	0.0010471935213627478	0	0	0	0	0.00015963672993872692	0.0
IGHV3-25	0	0	0	0	4.055610531609431e-05	0	0	0	0	0.000171626677650774	8.801680534203336e-05	0	0	0	0	0	0.0024547909336388187	0	0	0.0008147745790331343	0	0	0	0.00015520717830351543	0.0
IGHV1/OR15-3	0	0.0003360134405376213	0	0	0.00021629922835250296	4.744564508285197e-05	0.00019527224205079257	0.0005070127873961955	0	0	0.0001760336106840667	0.0005622821156801739	0.00022951923371178514	9.76438538076221e-05	0	0	0	0	0.0005235967606813739	0.00040738728951656713	0	0	0.00025422651582560063	0.00015446664014465885	4.7445645082851967e-05
IGHV3-47	0	0	0	8.93335715561908e-05	0	0	0.00028477201965740583	0	0	0.0001373013421206192	0.00015843024961566005	7.028526446002173e-05	0.00010328365517030331	5.858631228457326e-05	0.00011850798447545403	0	0.0004909581867277638	0.0001795950132451322	0.0010471935213627478	0.00016295491580662686	0.00018206645425580337	0	0	0.00013405515177123054	7.0285264460021735e-05
IGHV3/OR16-10	0	0	0	0.00044666785778095394	0	0	0.00016272686837566047	0.00032021860256601823	0.0004089003986778887	0	0.0003520672213681334	0	0.00022951923371178514	0	0	0.001112491424545269	0	0	0	0	0	0	0	0.00013185180900111777	0.0
IGHV1/OR15-2	0	0	0	8.93335715561908e-05	0	4.744564508285197e-05	0	0	0	0	0	5.6228211568017396e-05	5.7379808427946284e-05	0	0.00023701596895090807	0.0001112491424545269	0.0012273954668194093	0	0.0005235967606813739	0	0	0	0.0006355662895640015	0.00012979177674370549	0.0
IGHV3-19	0.00020729111964843422	0	0.00023430178069353328	0.00022333392889047697	4.055610531609431e-05	5.9307056353564955e-05	8.136343418783023e-05	0.00024016395192451369	8.178007973557774e-05	0.000343253355301548	0.0001760336106840667	0.00014057052892004347	5.7379808427946284e-05	0.00014646578071143314	0.00014813498059431754	0	0	0	0	0.00040738728951656713	0	0	0.00031778314478200076	0.0001263089545951282	8.1780079735577739e-05
IGHV3-62	0.00020729111964843422	0	0.00023430178069353328	0.00022333392889047697	4.055610531609431e-05	5.9307056353564955e-05	8.136343418783023e-05	0.00016010930128300911	8.178007973557774e-05	0.000343253355301548	0.0001760336106840667	0.00014057052892004347	5.7379808427946284e-05	0.00014646578071143314	0.00014813498059431754	0	0	0	0	0.00040738728951656713	0	0	0.00031778314478200076	0.00012282831761071497	8.1780079735577739e-05
IGHV3-35	0	0	0	0.00044666785778095394	0.00016222442126437723	0.00023722822541425982	0.00048818060512698146	8.005465064150456e-05	0	0	0	0.00028114105784008694	0	0.0002929315614228663	0.00014813498059431754	0	0	0	0	0	0	0	0.0004237108597093343	0.00011131627042585576	0.0
IGHV3/OR16-9	0	0	0	0	0	0	0	0	0	0.000686506710603096	0	0.00028114105784008694	0.00022951923371178514	0	0.0002962699611886351	0	0	0.000897975066225661	0	0	0	0	0	0.00010397443606822887	0.0
IGHV3/OR16-8	0	0	0	0.00044666785778095394	0	0.00047445645082851964	3.25453736751321e-05	0	0	0	0	0	4.590384674235703e-05	5.858631228457326e-05	0.0008888098835659052	0	0	0	0	0	0	0	0	8.4650857603367008e-05	0.0
IGHV1/OR21-1	0.0001658328957187474	0.00024000960038401525	0	0	0.00016763190197318978	0.0004349184132594763	3.25453736751321e-05	0	0.00013630013289262955	0	0.0002464470549576934	0	4.590384674235703e-05	0	0	0	0	0.00022449376655641525	0	0.00020369364475828356	0	0	0	8.2512027431214769e-05	0.0
IGHV7-34-1	0	0	0	0	3.244488425287545e-05	0	0	0	0	0	0	0	0	0	0	0	0	0.00022449376655641525	0.0005235967606813739	0.00020369364475828356	0	0.0009088430428065074	0	8.2307482567628513e-05	0.0
IGHV3-16	0.00041458223929686844	0	0	0	0	0	8.136343418783023e-05	8.005465064150456e-05	0	0	0	0.00028114105784008694	0	0	0	0.0002781228561363172	0	0	0	0	0	0	0.0006355662895640015	7.6992631637678655e-05	0.0
IGHV3/OR16-12	0	0	0	0	0.00032444884252875447	0	0	0.00016010930128300911	0	0	0	0	0	0	0.00014813498059431754	0.001112491424545269	0	0	0	0	0	0	0	7.5877589084841297e-05	0.0
IGHV1/OR15-9	0.0001658328957187474	0.00024000960038401525	0	0	0.00011355709488506405	0.00011861411270712991	0.00019527224205079257	0	0	0	0.0002464470549576934	0	4.590384674235703e-05	0	0	0	0	0.00022449376655641525	0	0.00020369364475828356	0	0	0	6.7557576467847758e-05	0.0
IGHV1/OR15-5	0.0001658328957187474	0	0	0	0.0001270757966570955	7.90760751380866e-05	3.25453736751321e-05	0	0.00013630013289262955	0	7.04134442736267e-05	0	4.590384674235703e-05	0	0	0	0	0.00022449376655641525	0	0.00020369364475828356	0	0	0	4.7188477235320587e-05	0.0
IGHV7-40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0008147745790331343	0	0	0	3.5424981697092796e-05	0.0
IGHV3/OR15-7	0	0	0	0	0	0.00017792116906069485	0	0	0	0	0	0	0	0	0.00011850798447545403	0	0	0.0004489875331128305	0	0	0	0	0	3.2409421158651276e-05	0.0
IGHV3-38	0	0	0	0	0	0	0.00016272686837566047	0	0	0	0	0	0	5.858631228457326e-05	0	0	0	0	0	0	0	0	0.0005084530316512013	3.172896575267109e-05	0.0
IGHV3-52	0	0	0	0.00014888928592698465	0.00010814961417625148	0	0.00016272686837566047	0	0	0	0	0	0	0	0.00019751330745909003	0	0	0	0	0	0	0	0	2.6838220692955941e-05	0.0
IGHV3-22	0	0	0	0	5.407480708812574e-05	0	8.136343418783023e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0004551661356395084	0	0	2.567845117023758e-05	0.0
IGHV1-NL1	0	9.60038401536061e-05	0	0.00044666785778095394	0	4.744564508285197e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.565727578336574e-05	0.0
IGHV3/OR16-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0002962699611886351	0.0002781228561363172	0	0	0	0	0	0	0	2.4973600753258795e-05	0.0
IGHV1/OR15-4	0	0	0	0	0	0.00023722822541425982	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00025422651582560063	2.1367597445211322e-05	0.0
IGHV3/OR16-15	0	0	0	0	0	7.90760751380866e-05	0	0.00010673953418867274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.0789395359460585e-06	0.0
IGHV3/OR16-16	0	0	0	0	0	7.90760751380866e-05	0	0.00010673953418867274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.0789395359460585e-06	0.0
IGHV3/OR16-14	0	0	0	0	0	0	0	0	0	0	0.0001760336106840667	0	0	0	0	0	0	0	0	0	0	0	0	7.653635247133336e-06	0.0
IGHV3/OR16-13	0	0	0	0	0	0	0	0	0	0	0.0001760336106840667	0	0	0	0	0	0	0	0	0	0	0	0	7.653635247133336e-06	0.0
IGHV2-10	0	0	0	0	0	0	0.00016272686837566047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.0750812337243684e-06	0.0
IGHV1-68	0	0	0	0	5.407480708812574e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.3510785690489453e-06	0.0
