gene	IgK.C13	IgK.C15	IgK.C16	IgK.C20	IgK.C25	IgK.C26	IgK.C27	IgK.C28	IgK.C29	IgK.C32	IgK.C35	IgK.C37	IgK.C40	IgK.C41	IgK.C42	IgK.C43	IgK.C44	IgK.C46	IgK.C47	IgK.C48	IgK.C49	IgK.C50	IgK.C51	average	median
IGKV1-33:IGKJ3	0.003993885224001872	0.005630273775747079	0.0032373133963693214	0.0028605397480937177	0.003033666296707363	0.004167079187803759	0.003992150951299031	0.0028354444559184648	0.0042639202646910495	0.005033341777065726	0.0048711251459237935	0.003530923830911121	0.003965171987872889	0.0030104962975388816	0.004571935244771713	0.003166668936680241	0.0057255732730239605	0.005909437864723119	0.0038976984090894323	0.004138400574926187	0.004550208709225863	0.00498828676367345	0.0038258640854007507	0.0041391046174547299	0.0039938852240018717
IGKV1D-33:IGKJ3	0.003993885224001872	0.005630273775747079	0.0032373133963693214	0.0028605397480937177	0.003033666296707363	0.004167079187803759	0.003992150951299031	0.0028354444559184648	0.0042639202646910495	0.005033341777065726	0.0048711251459237935	0.003530923830911121	0.003965171987872889	0.0030104962975388816	0.004571935244771713	0.003166668936680241	0.0057255732730239605	0.005909437864723119	0.0038976984090894323	0.004138400574926187	0.004550208709225863	0.00498828676367345	0.0038258640854007507	0.0041391046174547299	0.0039938852240018717
IGKV1-16:IGKJ4	0.004269325584277863	0.003389955414716827	0.004784708478910633	0.003992836731714147	0.005450733752620547	0.004747810436316836	0.0037281890577978375	0.00551336421984146	0.0033072714873565194	0.0033785895457820268	0.00268751732188899	0.0028953575413471194	0.0036142718119549348	0.002983536629202713	0.004433391752505905	0.0028244643902970534	0.0034353439638143764	0.005909437864723119	0.00453432248257404	0.004298596726213652	0.005371774170613865	0.003011447194365823	0.004012491601761764	0.0040249886156781762	0.0039928367317141472
IGKV1-33:IGKJ2	0.0036495847736568825	0.004635395556210618	0.004550563170368197	0.004454694711875113	0.0022937476877543475	0.0032804665946540236	0.0036158416403159256	0.0035180514545655028	0.004366418347976892	0.0035529471367522773	0.004213243301503052	0.004627275680409025	0.004544157278137515	0.0042236813726664905	0.004779750483170428	0.00324328189482573	0.004425391008941436	0.0036933986654519493	0.00302071626704431	0.005173000718657733	0.004336917675980901	0.004295469157607692	0.004035820041306889	0.0040230354182536048	0.0042236813726664905
IGKV1D-33:IGKJ2	0.0036495847736568825	0.004635395556210618	0.004550563170368197	0.004454694711875113	0.0022937476877543475	0.0032804665946540236	0.0036158416403159256	0.0035180514545655028	0.004366418347976892	0.0035529471367522773	0.004213243301503052	0.004627275680409025	0.004544157278137515	0.0042236813726664905	0.004779750483170428	0.00324328189482573	0.004425391008941436	0.0036933986654519493	0.00302071626704431	0.005173000718657733	0.004336917675980901	0.004295469157607692	0.004035820041306889	0.0040230354182536048	0.0042236813726664905
IGKV2-28:IGKJ4	0.0031675641431738984	0.004126902244003094	0.002992987857020693	0.004246113688576612	0.003810580836108029	0.0030144828167091024	0.0036976480122687745	0.004200658453212541	0.004058924098119364	0.004046412016856761	0.0036533438594428453	0.0035662330692202327	0.004456432234158026	0.004133815811545928	0.0034635873066452376	0.005107530543032646	0.0036500529615527745	0.004062738531997144	0.004157544969695395	0.004472142556775072	0.0043606166796747855	0.004046054819424019	0.004619031029935053	0.003961365153876001	0.0040589240981193644
IGKV2D-28:IGKJ4	0.0031675641431738984	0.004126902244003094	0.002992987857020693	0.004246113688576612	0.003810580836108029	0.0030144828167091024	0.0036976480122687745	0.004200658453212541	0.004058924098119364	0.004046412016856761	0.0036533438594428453	0.0035662330692202327	0.004456432234158026	0.004133815811545928	0.0034635873066452376	0.005107530543032646	0.0036500529615527745	0.004062738531997144	0.004157544969695395	0.004472142556775072	0.0043606166796747855	0.004046054819424019	0.004619031029935053	0.003961365153876001	0.0040589240981193644
IGKV3D-20:IGKJ5	0.002341243062345925	0.003684734146431334	0.0032983947812064785	0.0034862828179892187	0.003255641879393268	0.003635111631913918	0.003992150951299031	0.0017852798426153298	0.002992944031946602	0.005230727729107519	0.003947291066524454	0.0028953575413471194	0.0030879215480780027	0.0035047568837019817	0.007758435566885332	0.002553765271516323	0.00429417995476797	0.004432078398542339	0.0035079285681804896	0.0036044134039679688	0.005308576827430174	0.006429347384290224	0.002986040261776196	0.0038266349370111833	0.0035079285681804896
IGKV3D-20:IGKJ2	0.0032364242332428962	0.003586474569193165	0.0032373133963693214	0.0045366372567423804	0.003064496238747072	0.003856764780201352	0.0033867837988479483	0.006607285692032225	0.004386917964634061	0.002812749816595553	0.0045211879946361645	0.004884444632760385	0.004128925403301269	0.0039540846893048	0.002840141591449095	0.0033709701584015467	0.003721622627465574	0.0031393888656341567	0.002923273806817074	0.004004903782186632	0.003507452546694936	0.003436375326086154	0.0035459228108592326	0.0037691539992262164	0.0035459228108592326
IGKV1-16:IGKJ1	0.0037964862991374105	0.0011299851382389424	0.003917352814223003	0.0029946275487856104	0.007700086323837713	0.004099105555662279	0.0048320297033482805	0.003619567367184806	0.00481057670888221	0.004145104992877657	0.002973066037339695	0.0036109581044117727	0.003654040498558969	0.005212202544992692	0.004026997508526197	0.0031836940384903493	0.001622245760690122	0.005010710856129811	0.00240358068560515	0.00222494654565924	0.004092027971144091	0.0027601853425659752	0.0035925796899494854	0.0037135720885322372	0.0036540404985589692
IGKV1-12:IGKJ4	0.0038332116805075435	0.0042005969269317215	0.0042838411232459465	0.0035905733296384672	0.002528055247256136	0.0032213590884440407	0.0033322462175460472	0.003167996583464458	0.005056572108768228	0.0029772381099637145	0.0042482370166318124	0.004390115296432827	0.002280851143466707	0.003190227419780009	0.00539165090734442	0.0049713297285517745	0.0029104997471205134	0.002092925910422771	0.0030640240271453036	0.0050595284448291125	0.0031598671591846284	0.0031407731474980983	0.004059148480852016	0.0036587334280446214	0.0033322462175460472
IGKV1-6:IGKJ1	0.003993885224001872	0.003832123512288587	0.0039092086295780485	0.003367093661818647	0.007769145394006661	0.0030588134463665896	0.003141364682989401	0.0037280843772261297	0.003443935598404309	0.0023094156388889803	0.00268751732188899	0.003601542307529344	0.003941778642811693	0.005811306285796448	0.0016625219071897141	0.004494626877868729	0.0014313933182559901	0.0033240587989067536	0.0035079285681804896	0.004004903782186632	0.003128268487592781	0.0018844638884988588	0.0034526090526787265	0.0035428691045632341	0.0034526090526787265
IGKV1-27:IGKJ4	0.0035807246835878855	0.003684734146431334	0.0029319064721835364	0.003575674685117147	0.002589715131335554	0.0035168966194939534	0.003075919585427122	0.002415378610597211	0.002295957065602873	0.004243797968898554	0.0016796983261806186	0.0035780028153232692	0.0035090017591795485	0.003414891322581418	0.0033250438143794282	0.003166668936680241	0.0014313933182559901	0.005909437864723119	0.003378005287877508	0.004805884538623959	0.004171024650123708	0.0028821212412335484	0.002986040261776196	0.0033107790915484227	0.0033780052878775082
IGKV1-8:IGKJ1	0.0013772018013799559	0.002063451122001547	0.00488651078697256	0.0026817560138378605	0.0032309779257615008	0.0033691278539689966	0.0036649254634876344	0.0029404609172487784	0.0023779555322315468	0.00408588920726512	0.002721111288412602	0.0025422651582560074	0.0035090017591795485	0.0025162357113757815	0.00277086984531619	0.0032688195475408938	0.0035307701850314428	0.0022160391992711694	0.003118158727271546	0.0038269080585338934	0.0036970445762460136	0.0026604196072925065	0.004385746634483788	0.0031061585618420394	0.0031181587272715462
IGKV1-12:IGKJ1	0.0041545587674962	0.0027021383740496448	0.002137848469300495	0.0037842557084156445	0.0028116907140214586	0.002704168409106696	0.0029341218740421833	0.00264291427681289	0.0033892699539851915	0.0034871518194050134	0.003975286038627464	0.0022480215056800814	0.003034116854437249	0.002890675549378131	0.0034635873066452376	0.003387995260211655	0.002671934194077848	0.003447172087755152	0.002901619926766578	0.0041917992920220085	0.0021329103324496234	0.0031222980113363454	0.0031882200711672937	0.0031045110781386998	0.0030341168544372491
IGKV2-28:IGKJ3	0.0022035228822079294	0.002800397951287814	0.0037463249366789632	0.0020560129439423595	0.004562831421876928	0.0034134584836264838	0.0027486940976157257	0.002555400559037629	0.0035259340650329834	0.0023686314245015185	0.0024355625729618967	0.0028247390647288973	0.003017741512894412	0.002216683840973903	0.0022166958762529524	0.003064518325819588	0.003721622627465574	0.0029547189323615593	0.003118158727271546	0.0024029422693119793	0.004739800738776941	0.0026604196072925065	0.0037325503272202447	0.0030037983995278403	0.0028247390647288973
IGKV2D-28:IGKJ3	0.0022035228822079294	0.002800397951287814	0.0037463249366789632	0.0020560129439423595	0.004562831421876928	0.0034134584836264838	0.0027486940976157257	0.002555400559037629	0.0035259340650329834	0.0023686314245015185	0.0024355625729618967	0.0028247390647288973	0.003017741512894412	0.002216683840973903	0.0022166958762529524	0.003064518325819588	0.003721622627465574	0.0029547189323615593	0.003118158727271546	0.0024029422693119793	0.004739800738776941	0.0026604196072925065	0.0037325503272202447	0.0030037983995278403	0.0028247390647288973
IGKV3D-20:IGKJ3	0.00344300450344989	0.0022108404878588	0.003176232011532164	0.0032777017946907182	0.0028856825749167597	0.002984929063604111	0.003043197036645982	0.003150493839909406	0.002569285287698453	0.0023686314245015185	0.0033593966523612372	0.0031778314478200093	0.0037195418647303215	0.0014378489779290182	0.0012007102663036825	0.0024516146606556703	0.003149065300163178	0.0036933986654519493	0.0025551578459586275	0.0032039230257493055	0.003855037934205245	0.0047665851297324065	0.003265981536317714	0.0029976561448776594	0.0031504938399094058
IGKV1-33:IGKJ1	0.003856165043863876	0.0017686723902870403	0.004051731860864749	0.0029499316152216465	0.0026267110617832047	0.002039208964244393	0.0028795842927402844	0.0022053456879365836	0.0033619371317756353	0.001973859520417932	0.002561539947425443	0.002506955919946896	0.0035440917767713435	0.0026510340530566273	0.0020781523839871426	0.0032688195475408938	0.0035069136297271757	0.004308965109693939	0.0029102814787867765	0.0030704262330097515	0.004265820664899247	0.0033255245091156327	0.0031260108990469548	0.0029929427705279641	0.0029499316152216465
IGKV1D-33:IGKJ1	0.003856165043863876	0.0017686723902870403	0.004051731860864749	0.0029499316152216465	0.0026267110617832047	0.002039208964244393	0.0028795842927402844	0.0022053456879365836	0.0033619371317756353	0.001973859520417932	0.002561539947425443	0.002506955919946896	0.0035440917767713435	0.0026510340530566273	0.0020781523839871426	0.0032688195475408938	0.0035069136297271757	0.004308965109693939	0.0029102814787867765	0.0030704262330097515	0.004265820664899247	0.0033255245091156327	0.0031260108990469548	0.0029929427705279641	0.0029499316152216465
IGKV1D-12:IGKJ4	0.0016296887982996141	0.0028740926342164397	0.0034287017355257472	0.0029648302597429683	0.0014921691947219144	0.0035760041257039354	0.002481459949236419	0.002957963660803832	0.0021046273101359677	0.002385080253838335	0.0023165839415241036	0.0021538635368557844	0.0023510311786502976	0.003729420786503391	0.004283302969217946	0.0029623677149589354	0.0017653850925157212	0.002092925910422771	0.002977408506943317	0.004525541273870896	0.00372864324783786	0.0030299223305275767	0.0027527558663249315	0.0028071204468860305	0.0028740926342164397
IGKV1-17:IGKJ4	0.0035807246835878855	0.0017686723902870403	0.003379836627656021	0.003948140798150182	0.002565051177703787	0.0019209939518244278	0.003315884943155479	0.003745587120781182	0.002733282220955801	0.0021383478137860933	0.0021416153658802887	0.0029895155101714167	0.002596661301792866	0.0018572215964916482	0.002447601696695968	0.0022132632353141467	0.0014313933182559901	0.005416984709329525	0.0018838875643932256	0.0035599144730547845	0.0031914658307764738	0.0022909168840574362	0.002986040261776196	0.0027870871076468638	0.002596661301792866
IGKV2-30:IGKJ4	0.0024789632424839204	0.002947787317145067	0.002321092623811966	0.0027413505919231464	0.002935010482180295	0.002851937174631651	0.0016797575040984993	0.0036405706594508686	0.001563437430386718	0.003158175232668691	0.002449560059013402	0.0022597912517831175	0.004187408765954261	0.0017973112224112728	0.004017761275708476	0.0018387109954917527	0.0035307701850314423	0.0018466993327259746	0.004417391530301356	0.0016019615128746527	0.0029386764580417034	0.003436375326086154	0.0027060989872346774	0.0027541999635408293	0.0027413505919231464
IGKV1-16:IGKJ2	0.0018729944498767398	0.0037338639350504186	0.001962748499433979	0.0026221614357525747	0.0040436551979282295	0.0038885350647892168	0.0020778818476023643	0.0028354444559184648	0.0028754128964455024	0.0017929223977129545	0.0019036581030047008	0.002189172775164895	0.003298461653628775	0.002830765175297755	0.0037268199419502757	0.0013279579411884879	0.002552651417556516	0.0014773594661807797	0.002065780156817399	0.002736684251160865	0.004474371897405432	0.002198541203248669	0.002561462662054893	0.0026543176880508639	0.0025614626620548931
IGKV3D-15:IGKJ5	0.002616683422621916	0.0014738936585725335	0.003176232011532164	0.0028307424590510747	0.002047108151436676	0.0026893915325541997	0.0018106476992230578	0.002415378610597211	0.002295957065602873	0.0035529471367522773	0.004703155313305732	0.0026835021114924524	0.003742935209791518	0.0016774904742505212	0.0050799280497463494	0.0020430122172130586	0.001574532650081589	0.0022160391992711694	0.0014291560833327918	0.0032039230257493055	0.0029386764580417034	0.0016627622545578164	0.0020529026799711346	0.0026050868467282231	0.002415378610597211
IGKV1-27:IGKJ3	0.0022035228822079294	0.002653008585430561	0.002198929854137652	0.002324188545326146	0.001775804661487237	0.002482515260819261	0.0030104744878648427	0.001260197535963762	0.0018039662658308287	0.0017764735683761387	0.002351577656652866	0.003954634690620456	0.0023861211962420926	0.002695966833616909	0.0022166958762529524	0.0018387109954917527	0.0017176719819071882	0.0022160391992711694	0.0023386190454536596	0.004805884538623959	0.0030334724728172417	0.0035472261430566747	0.003919177843581257	0.0025439513096101106	0.0023386190454536596
IGKV3D-15:IGKJ3	0.002708496876047246	0.0008352064065244357	0.0018324415451147103	0.0031883099275627894	0.0014798372179060306	0.002512069013924252	0.0028577692602195243	0.0022753566621567926	0.003525934065032982	0.002730505669911473	0.0028554871545070516	0.0032013709400260833	0.0034388217239959573	0.0024862805243355936	0.003232681486202221	0.002417564457035453	0.0025287948622522488	0.0007386797330903898	0.0023386190454536596	0.0030704262330097515	0.0018959202955107762	0.003214673692145112	0.002768308159355015	0.0025275458674486762	0.0027084968760472459
IGKV1-17:IGKJ2	0.0029931185816657706	0.0018055197317513535	0.0018935229299518672	0.004544086579003042	0.0026193118756936747	0.0022313083594268355	0.001767017634181538	0.0029579636608038306	0.0017137679525392872	0.002467324400522415	0.002561539947425443	0.002518725666049933	0.0016258374817531907	0.0018422440029715545	0.0023090582044301587	0.0006129036651639176	0.002552651417556516	0.0017851426883017751	0.0022953112853526655	0.0042051489712959635	0.0036970445762460136	0.0027989831285056576	0.0032348769502575456	0.0024796699865586931	0.0024673244005224151
IGKV1-8:IGKJ4	0.0006886009006899779	0.001179114926858027	0.004031371399252363	0.0032777017946907182	0.0019237883832778399	0.002163334727285356	0.0027530571041198774	0.0016802633812850161	0.002268624243393315	0.003158175232668691	0.0015117284935625567	0.0026835021114924524	0.001298330650896433	0.0025162357113757815	0.0020781523839871426	0.0020430122172130586	0.004389606175985036	0.0029547189323615593	0.0036378518484834702	0.00242964162785989	0.0029386764580417034	0.0016627622545578164	0.0036392365690397386	0.0024742385881903399	0.0024296416278598901
IGKV2-28:IGKJ5	0.0017903623417939427	0.002800397951287814	0.0025654181631605943	0.001698445475430645	0.0022937476877543475	0.0016845639269844983	0.0019633529268683757	0.0014702304586243892	0.0021319601323455247	0.003651640112773174	0.00268751732188899	0.0021185542985466725	0.001894860949956956	0.0016175801001701454	0.0036021307989110474	0.0023494640497950174	0.0034353439638143764	0.0022160391992711694	0.0024685423257566406	0.0016019615128746527	0.002559492398939548	0.0035472261430566747	0.0027994127454151834	0.0023890541298008864	0.0022937476877543475
IGKV2D-28:IGKJ5	0.0017903623417939427	0.002800397951287814	0.0025654181631605943	0.001698445475430645	0.0022937476877543475	0.0016845639269844983	0.0019633529268683757	0.0014702304586243892	0.0021319601323455247	0.003651640112773174	0.00268751732188899	0.0021185542985466725	0.001894860949956956	0.0016175801001701454	0.0036021307989110474	0.0023494640497950174	0.0034353439638143764	0.0022160391992711694	0.0024685423257566406	0.0016019615128746527	0.002559492398939548	0.0035472261430566747	0.0027994127454151834	0.0023890541298008864	0.0022937476877543475
IGKV1-33:IGKJ5	0.0024789632424839204	0.002505619219573307	0.00305406924185785	0.003128715349477504	0.0017018128005919352	0.0018618864456144456	0.0022905784146797716	0.001732771611950173	0.0017219677992021546	0.003947719040835864	0.002183607824034804	0.001836080392073783	0.002596661301792866	0.002156773466893527	0.0029094133375819997	0.0021962381335040378	0.003005925968337579	0.0022160391992711694	0.0010393862424238488	0.0028034326475306426	0.002085512325061854	0.002106165522439901	0.002986040261776196	0.0023715382516951797	0.0022160391992711694
IGKV1D-33:IGKJ5	0.0024789632424839204	0.002505619219573307	0.00305406924185785	0.003128715349477504	0.0017018128005919352	0.0018618864456144456	0.0022905784146797716	0.001732771611950173	0.0017219677992021546	0.003947719040835864	0.002183607824034804	0.001836080392073783	0.002596661301792866	0.002156773466893527	0.0029094133375819997	0.0021962381335040378	0.003005925968337579	0.0022160391992711694	0.0010393862424238488	0.0028034326475306426	0.002085512325061854	0.002106165522439901	0.002986040261776196	0.0023715382516951797	0.0022160391992711694
IGKV1-NL1:IGKJ1	0	0.00029477873171450674	0.0007329766180458841	0.0003575674685117147	0.00025157232704402525	0.0007092900745197889	0.0003926705853736751	0.0051528077026073826	0.0007379861996580663	0.0003947719040835864	0.00016796983261806186	0.005472931937912238	0.0004210802111015458	0.00035946224448225455	0.0005541739690632381	0.0004086024434426117	0.0020039506455583863	0.0007386797330903898	0.008886752372723907	0.0024029422693119793	0.007694276532614567	0.007537855553995435	0.0027994127454151834	0.0021075005262125406	0.00070929007451978889
IGKV1-16:IGKJ5	0.0022723829722769272	0.001179114926858027	0.0010872486501013947	0.001579256319260073	0.006289308176100631	0.0019505477049294193	0.0006871735244039314	0.0011026728439682918	0.003197940198518287	0.004381968135327809	0.0018056757006441647	0.0015300669933948192	0.001894860949956956	0.0013479834168084546	0.0031172285759807137	0.0020430122172130586	0.0017176719819071882	0.0022160391992711694	0.0013858483232317982	0.0019357034947235388	0.0011375521773064657	0.0015519114375872952	0.0024634832159653617	0.0020815065711189467	0.0018056757006441647
IGKV1-16:IGKJ3	0.0024789632424839204	0.0014738936585725335	0.00122162769674314	0.002026215654899717	0.0036256011838697753	0.0014629107786970643	0.0017015725366192587	0.0023103621492668973	0.0016809685658878176	0.003158175232668691	0.002491552517167917	0.0024010282050195625	0.0009825204925702736	0.0016175801001701454	0.001385434922658095	0.0023154138461747996	0.0014313933182559901	0.0029547189323615593	0.0023386190454536596	0.0016019615128746527	0.0018959202955107762	0.002013789841631133	0.0024261577126931592	0.0020433209322717623	0.002013789841631133
IGKV1D-12:IGKJ1	0.0027773569661162447	0.0009334659837626047	0.0018935229299518672	0.002830742459051076	0.002219755826859047	0.0024677383842667657	0.0017561101179211585	0.0015927496635097548	0.0015853036881543648	0.0019080642030706676	0.0013997486051505153	0.0015418367394978564	0.0018644496013774008	0.0025312133048958764	0.0015239784149239047	0.0021621879298838204	0.0015268195394730559	0.001231132888483983	0.002381926805554653	0.0027233345718869102	0.002701686421102857	0.0015703865737490485	0.0022550824893622316	0.001972982352521985	0.0018935229299518672
IGKV1-6:IGKJ4	0.001652642161655947	0.001179114926858027	0.0019546043147890243	0.0020560129439423595	0.002047108151436676	0.0019948783345869058	0.0018979078293060966	0.002257853918601741	0.00206362807682163	0.00231928493649107	0.0016796983261806186	0.0030719037328926758	0.0014036007036718192	0.0025162357113757815	0.0008312609535948571	0.002094087522643385	0.0017176719819071882	0.0018466993327259746	0.001559079363635773	0.002002451891093316	0.0017063282659596987	0.0009976573527346899	0.002986040261776196	0.0019059022171600631	0.0019546043147890243
IGKV1-12:IGKJ2	0.0026396367859782494	0.0013265042927152805	0.0010791044654564405	0.0023539858343687887	0.001627820939696634	0.0019948783345869058	0.0012325493374229248	0.0030087216171134825	0.0024790869744069116	0.0014474969816398167	0.0020716279356227624	0.0017066131849403754	0.0018305292510386647	0.002366459776174843	0.001547068996968206	0.0008853052941256588	0.0014791064288645233	0.0014465811439686798	0.0015374254835852762	0.003693411265794339	0.002112371195914923	0.001293259531322746	0.0026096747704481547	0.0019030095574849827	0.0017066131849403754
IGKV1-8:IGKJ2	0.001652642161655947	0.002259970276477885	0.0028097437025092226	0.001698445475430645	0.001109877913429523	0.0019505477049294193	0.001047121560996467	0.0015437419815556087	0.0019679631990881766	0.0012830086882716558	0.0015957134098715875	0.0013417510557462262	0.0016141408092225924	0.001707445661290709	0.002632326353050381	0.0007150542760245704	0.001574532650081589	0.0018466993327259746	0.0019488492045447161	0.0035376650075981913	0.003618047897266398	0.001607336846072556	0.0021462164381516407	0.0018786452872170292	0.001698445475430645
IGKV2-30:IGKJ5	0.0011017614411039647	0.0016212830244297868	0.002280371700587195	0.0018772292096865023	0.002466395363176718	0.0020096552111394015	0.00080715620326811	0.0016802633812850161	0.0013666411104779005	0.002664710352564208	0.0020156379914167423	0.0016948434388373381	0.001824680914773365	0.002156773466893527	0.0015239784149239047	0.0011917571267076174	0.0017176719819071882	0.0011080195996355847	0.003248082007574527	0.0032929208875756757	0.0013271442068575434	0.002438717973351464	0.0013063926145270857	0.0018574820705521897	0.0017176719819071882
IGKV1-27:IGKJ2	0.001928082521931938	0.001179114926858027	0.001527034620928925	0.002234796678198217	0.0014058453570107293	0.0014185801490395778	0.0013416245000267236	0.0013652139972940758	0.0016399693325734807	0.001480394640313449	0.001259773744635464	0.0021185542985466725	0.0022808511434667064	0.002156773466893527	0.0012468914303922856	0.0013279579411884879	0.001288253986430391	0.0022160391992711694	0.001559079363635773	0.0050728781241030675	0.0027490844284906255	0.001718187663043077	0.002099559559061388	0.0018528061336232076	0.0015590793636357731
IGKV1-12:IGKJ3	0.0010558547143912995	0.0016212830244297866	0.0015473950825413108	0.001927884601058995	0.001911456406461957	0.0020687627173493844	0.0014288846301097626	0.0017747781964822982	0.001434973166001795	0.0019146437348053936	0.0020492319579403545	0.001294672071334078	0.0014269940487330165	0.0019021543770519306	0.0018010653994555235	0.0029112924095286087	0.002824616148025153	0.0019698126215743723	0.0017323104040397475	0.0024919401311383487	0.001791644679257683	0.001570386573749049	0.0018351705775499544	0.0018385742466526	0.0018010653994555235
IGKV1-6:IGKJ2	0.000964041260965969	0.0008843361951435202	0.0022600112389748093	0.0012514861397910015	0.003588605253422125	0.002172200853216853	0.0010798441097776067	0.0019953127652759567	0.0016809685658878176	0.0010362762482194142	0.0013857511190990101	0.0021185542985466725	0.0022048227720178164	0.0033250257614608546	0.0018010653994555237	0.0024516146606556703	0.0009304056568663935	0.0018466993327259746	0.0025984656060596216	0.00166870990924443	0.0015167362364086208	0.001108508169705211	0.001446363251797845	0.001796339339335596	0.0016809685658878176
IGKV1D-12:IGKJ2	0.0027084968760472472	0.000958030878072147	0.002097127546075724	0.002175202100112931	0.0014798372179060306	0.0025268458904767477	0.0009707689471738079	0.001958557003810347	0.0014131069082341493	0.001463945810976633	0.0019036581030047013	0.0016713039466312643	0.0015498091103043007	0.0018721991900117422	0.0014085255047023965	0.001055556312226747	0.0009065491015621272	0.0014465811439686798	0.0016673487638882575	0.003893656454903671	0.0019701771737516147	0.0017920882076900909	0.002143105979545625	0.0017840207900468254	0.0016713039466312643
IGKV2-30:IGKJ3	0.0013772018013799559	0.0013265042927152805	0.0007329766180458841	0.001579256319260073	0.001899124429646073	0.0011525963710946568	0.0010253065284757073	0.001260197535963762	0.0012299769994301105	0.002730505669911473	0.0013157636888414845	0.0016242249622191157	0.0019884343302017443	0.001707445661290709	0.001385434922658095	0.0009193554977458764	0.00095426221217066	0.0036933986654519493	0.004157544969695395	0.0016019615128746527	0.0018959202955107762	0.0015519114375872952	0.0026127852290541713	0.0017270473891836914	0.0015519114375872952
IGKV1D-8:IGKJ1	0.0011017614411039647	0.0017686723902870403	0.0017102787754403961	0.0016686481863880018	0.0009372302380071529	0.0014185801490395778	0.0011561967236002656	0.0022053456879365836	0.0006559877330293923	0.002210722662868084	0.0015957134098715875	0.0006120267973579277	0.0013802073586106224	0.0007189244889645091	0.00277086984531619	0.001974911809972623	0.0014313933182559901	0.002462265776967966	0.0025984656060596216	0.0018244561674405765	0.0018959202955107762	0.002438717973351464	0.00167964764724911	0.0016616062818534531	0.00167964764724911
IGKV1D-13:IGKJ4	0.002869170419541574	0.001866931967525209	0.0013030695431926825	0.0011024996945777873	0.0010975459366136396	0.0009959614796382034	0.003014837494368994	0.0014527277150693369	0.004140922564748038	0.0012665598589348395	0.0014697360354080412	0.0027541205881106753	0.002163884418160722	0.0005991037408037574	0.0015701595790125079	0.003820432846188419	0.000667983548519462	0.000430896510969394	0.0020787724848476976	0.0008454796873505114	0.0004107827306940015	0.0015149611652637881	0.00015552293030084353	0.0016344375191234837	0.0014527277150693369
IGKV2D-29:IGKJ1	0.0015149219815179514	0.001179114926858027	0.0029319064721835364	0.0012514861397910015	0.0012578616352201262	0.0007979513338347624	0.0011125666585587463	0.0016802633812850161	0.0017219677992021546	0.002467324400522415	0.001651703354077608	0.0009180401960368915	0.0016843208444061832	0.0013539744542164923	0.0013023088272986095	0.0011236567194671822	0.0024333686410351833	0.0014773594661807797	0.0028583121666655837	0	0.0016115322511841598	0.0033255245091156327	0.001493020130888098	0.0016151515778063538	0.001493020130888098
IGKV1D-12:IGKJ5	0.0010558547143912995	0.0022845351707874266	0.0019953252380137954	0.0017431414089946087	0.0010112220989024541	0.0016402332973270118	0.0009816764634341878	0.001032661869748083	0.0005794558308426299	0.002105450155112461	0.0019736455332622265	0.0007885729889034837	0.0009591271475090765	0.0017673560353710846	0.0021936052942086504	0.0010215061086065293	0.0016699588712986548	0.003447172087755152	0.0014075022032822954	0.002202697080202647	0.0012323481920820045	0.0015334363014255416	0.0010326722571976012	0.001550398102115605	0.0015334363014255416
IGKV1D-12:IGKJ3	0.0005049739938393171	0.0016212830244297866	0.0013030695431926825	0.0012127496640355658	0.0011715377975089409	0.0017141176800894897	0.0008398787520492495	0.0013547123511610444	0.0007789854329724034	0.0019146437348053944	0.0018812621253222928	0.0011063561336854843	0.00100591383763147	0.0016625128807304268	0.0012468914303922856	0.002094087522643385	0.0025383374843739558	0.0019698126215743723	0.00199215696464571	0.0027589337166174584	0.0017916446792576835	0.0013486849398080063	0.0018351705775499537	0.0015499007342746243	0.0016212830244297866
IGKV1-8:IGKJ3	0.0005508807205519823	0.002063451122001547	0.002198929854137652	0.0014898644521321447	0.00044395116537180923	0.002009655211139402	0.0011780117561210255	0.0014702304586243892	0.0009839815995440883	0.0013817016642925525	0.0008398491630903093	0.0018831593764859318	0.0008421604222030916	0.0010783867334467636	0	0.0010215061086065293	0.002576507972860782	0.0014773594661807797	0.0018189259242417351	0.0021359486838328705	0.0022751043546129315	0.0026604196072925065	0.002239530196332147	0.0015051963483957815	0.0014773594661807797
IGKV2D-29:IGKJ4	0.0011017614411039647	0.0005895574634290135	0.0018324415451147103	0.0012514861397910015	0.0010358860525342215	0.0010639351117796832	0.0008507862683096294	0.001260197535963762	0.0013447748527102537	0.002171245472459725	0.0014697360354080412	0.0016948434388373381	0.0011228805629374555	0.002201706247453809	0.001939608891721333	0.0009193554977458764	0.001145114654604792	0.0014773594661807797	0.0012992328030298108	0.0013349679273955439	0.0018011242807352377	0.0027712704242630276	0.001493020130888098	0.0014422735758433528	0.0013349679273955439
IGKV1-NL1:IGKJ2	0	0.00029477873171450674	0.00024432553934862803	0.00013408780069189302	0.00044395116537180923	0.0001329918889724604	0.00026178039024911674	0.002415378610597211	0.00016399693325734808	0	8.398491630903093e-05	0.003813397737384011	0.0006433169891829171	0.0003145294639219727	0.00027708698453161905	0.00020430122172130586	0.001145114654604792	0.0018466993327259746	0.006496164015149054	0.0017354583056142072	0.006066944945634483	0.004434032678820844	0.0017729614054296163	0.0014315340744014261	0.00031452946392197269
